Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
2524,2022-10-31,ghost,49,village,nightly disturbance,knife,night,potions,2022,October,Monday,medium
9105,2023-10-22,vampire,26,castle,nightly disturbance,knife,night,blood,2023,October,Sunday,short
6974,2023-08-31,zombie,84,mountain,assault,brute force,night,potions,2023,August,Thursday,long
6168,2022-03-11,skeleton,2,mountain,arson,brute force,dusk,bones,2022,March,Friday,short
8284,2024-10-24,werewolf,17,swamp,assault,axe,night,fur,2024,October,Thursday,short
345,2022-05-05,skeleton,26,castle,assault,unknown,dusk,bones,2022,May,Thursday,short
2436,2024-09-23,skeleton,94,castle,assault,unknown,day,bones,2024,September,Monday,very long
1617,2019-12-13,vampire,45,village,nightly disturbance,pistol,night,cloak,2019,December,Friday,medium
9962,2022-05-25,skeleton,79,mountain,vandalism,knife,dusk,bones,2022,May,Wednesday,long
8445,2020-04-22,zombie,25,mountain,murder,unknown,dusk,teeth,2020,April,Wednesday,short
5842,2024-07-26,witch,85,forest,arson,unknown,dawn,cloak,2024,July,Friday,long
4622,2024-05-21,vampire,61,castle,nightly disturbance,brute force,night,blood,2024,May,Tuesday,long
8048,2022-11-14,vampire,41,castle,nightly disturbance,unknown,night,teeth,2022,November,Monday,medium
3764,2019-11-12,zombie,96,forest,murder,knife,day,potions,2019,November,Tuesday,very long
2584,2023-06-07,skeleton,47,mountain,arson,pistol,day,bones,2023,June,Wednesday,medium
2816,2021-08-09,skeleton,7,castle,assault,unknown,day,bones,2021,August,Monday,short
1539,2020-05-18,ghost,86,village,nightly disturbance,pistol,night,cloak,2020,May,Monday,long
7793,2022-11-08,werewolf,25,village,assault,unknown,night,fur,2022,November,Tuesday,short
2535,2023-04-11,werewolf,39,forest,nightly disturbance,knife,night,teeth,2023,April,Tuesday,medium
2863,2020-05-08,ghost,87,village,nightly disturbance,brute force,night,potions,2020,May,Friday,long
1022,2020-10-24,zombie,27,mountain,kidnapping,knife,dawn,potions,2020,October,Saturday,short
5334,2021-01-01,werewolf,28,forest,vandalism,knife,night,blood,2021,January,Friday,short
4942,2020-05-29,ghost,65,village,arson,brute force,night,cloak,2020,May,Friday,long
1786,2021-11-10,ghost,26,village,nightly disturbance,unknown,night,cloak,2021,November,Wednesday,short
4597,2019-11-15,zombie,30,mountain,kidnapping,brute force,dawn,potions,2019,November,Friday,short
7192,2022-10-19,ghost,81,castle,nightly disturbance,knife,night,potions,2022,October,Wednesday,long
6615,2024-03-22,vampire,16,village,theft,pistol,night,blood,2024,March,Friday,short
4078,2020-06-19,vampire,53,castle,murder,axe,dusk,teeth,2020,June,Friday,medium
8355,2020-02-10,vampire,92,mountain,nightly disturbance,brute force,night,cloak,2020,February,Monday,very long
150,2024-01-02,zombie,89,mountain,vandalism,knife,day,bones,2024,January,Tuesday,long
290,2020-03-23,skeleton,4,castle,assault,brute force,dusk,bones,2020,March,Monday,short
7877,2022-05-14,vampire,53,mountain,assault,unknown,night,blood,2022,May,Saturday,medium
9748,2020-05-17,werewolf,31,mountain,assault,unknown,dusk,teeth,2020,May,Sunday,medium
368,2021-02-25,skeleton,78,swamp,assault,unknown,day,bones,2021,February,Thursday,long
5422,2022-11-28,ghost,3,castle,nightly disturbance,knife,night,potions,2022,November,Monday,short
10046,2023-02-02,witch,24,swamp,kidnapping,knife,day,cloak,2023,February,Thursday,short
8496,2023-04-17,werewolf,57,forest,assault,knife,night,bones,2023,April,Monday,medium
9548,2022-10-05,skeleton,18,castle,vandalism,axe,dusk,bones,2022,October,Wednesday,short
4772,2020-02-25,ghost,30,castle,nightly disturbance,pistol,night,cloak,2020,February,Tuesday,short
7342,2022-09-25,zombie,98,swamp,kidnapping,axe,dusk,potions,2022,September,Sunday,very long
6839,2020-02-18,werewolf,77,forest,assault,unknown,night,fur,2020,February,Tuesday,long
4489,2024-02-20,witch,67,swamp,arson,knife,dusk,cloak,2024,February,Tuesday,long
7519,2024-01-13,skeleton,83,forest,vandalism,unknown,day,bones,2024,January,Saturday,long
241,2024-10-01,zombie,90,village,murder,unknown,night,potions,2024,October,Tuesday,long
7785,2022-04-07,zombie,40,mountain,murder,axe,dawn,bones,2022,April,Thursday,medium
9682,2024-01-17,skeleton,27,mountain,vandalism,pistol,day,cloak,2024,January,Wednesday,short
2590,2023-09-23,skeleton,85,mountain,assault,unknown,dusk,cloak,2023,September,Saturday,long
7194,2021-02-10,witch,99,mountain,arson,unknown,dusk,cloak,2021,February,Wednesday,very long
8623,2024-10-04,ghost,89,village,vandalism,pistol,night,cloak,2024,October,Friday,long
9699,2021-12-20,zombie,65,swamp,kidnapping,axe,dusk,potions,2021,December,Monday,long
5577,2021-06-06,werewolf,45,forest,assault,knife,night,blood,2021,June,Sunday,medium
9710,2022-04-01,skeleton,1,mountain,arson,unknown,day,bones,2022,April,Friday,short
3116,2020-06-11,werewolf,51,forest,assault,knife,night,fur,2020,June,Thursday,medium
2991,2019-11-15,witch,98,forest,theft,pistol,night,potions,2019,November,Friday,very long
2126,2022-04-10,skeleton,35,castle,assault,axe,day,bones,2022,April,Sunday,medium
640,2022-04-06,werewolf,43,swamp,vandalism,unknown,night,blood,2022,April,Wednesday,medium
6883,2020-10-09,ghost,32,castle,nightly disturbance,knife,night,potions,2020,October,Friday,medium
2521,2024-07-08,witch,90,village,arson,unknown,dusk,potions,2024,July,Monday,long
2695,2020-08-17,vampire,20,forest,theft,pistol,dawn,teeth,2020,August,Monday,short
8581,2021-02-06,vampire,35,castle,assault,unknown,night,blood,2021,February,Saturday,medium
8512,2019-12-08,vampire,4,castle,assault,brute force,night,cloak,2019,December,Sunday,short
9358,2023-10-26,vampire,26,castle,nightly disturbance,pistol,night,blood,2023,October,Thursday,short
4253,2021-05-22,ghost,30,castle,nightly disturbance,pistol,night,cloak,2021,May,Saturday,short
3913,2020-05-17,zombie,49,village,kidnapping,unknown,night,bones,2020,May,Sunday,medium
2849,2022-09-26,werewolf,14,forest,vandalism,pistol,night,potions,2022,September,Monday,short
8353,2021-01-24,werewolf,43,mountain,kidnapping,knife,night,fur,2021,January,Sunday,medium
9913,2020-11-24,zombie,34,village,vandalism,brute force,dusk,bones,2020,November,Tuesday,medium
7499,2024-08-19,zombie,98,swamp,vandalism,axe,day,potions,2024,August,Monday,very long
8689,2023-08-04,skeleton,63,castle,arson,brute force,dawn,bones,2023,August,Friday,long
8562,2024-05-24,werewolf,70,forest,nightly disturbance,axe,night,teeth,2024,May,Friday,long
1754,2024-10-20,werewolf,63,mountain,assault,unknown,dawn,bones,2024,October,Sunday,long
7470,2023-08-29,skeleton,9,mountain,nightly disturbance,unknown,night,bones,2023,August,Tuesday,short
4298,2020-07-30,ghost,31,castle,theft,knife,night,cloak,2020,July,Thursday,medium
8373,2020-04-16,ghost,92,village,vandalism,unknown,night,potions,2020,April,Thursday,very long
2503,2023-03-29,werewolf,67,swamp,assault,axe,dusk,potions,2023,March,Wednesday,long
10085,2021-03-02,skeleton,76,castle,assault,axe,dusk,cloak,2021,March,Tuesday,long
3752,2022-11-13,skeleton,68,mountain,vandalism,unknown,dusk,bones,2022,November,Sunday,long
9068,2023-08-18,werewolf,31,forest,nightly disturbance,brute force,night,bones,2023,August,Friday,medium
1824,2024-09-14,werewolf,59,mountain,assault,brute force,night,blood,2024,September,Saturday,medium
715,2021-01-09,witch,8,village,arson,pistol,day,cloak,2021,January,Saturday,short
9283,2024-08-27,vampire,56,castle,nightly disturbance,brute force,night,cloak,2024,August,Tuesday,medium
5241,2024-09-11,witch,55,village,arson,unknown,day,potions,2024,September,Wednesday,medium
5529,2022-03-15,vampire,46,mountain,assault,pistol,night,blood,2022,March,Tuesday,medium
73,2024-10-16,werewolf,53,forest,assault,axe,night,blood,2024,October,Wednesday,medium
7920,2020-02-21,skeleton,58,castle,vandalism,unknown,day,bones,2020,February,Friday,medium
5151,2021-10-03,ghost,62,village,nightly disturbance,knife,night,potions,2021,October,Sunday,long
6833,2020-06-20,ghost,47,village,vandalism,pistol,dawn,cloak,2020,June,Saturday,medium
1137,2020-05-22,ghost,93,castle,nightly disturbance,axe,night,cloak,2020,May,Friday,very long
1255,2022-03-18,witch,57,village,arson,axe,dusk,bones,2022,March,Friday,medium
8338,2023-05-20,ghost,2,castle,theft,axe,dusk,potions,2023,May,Saturday,short
2377,2020-07-24,werewolf,37,mountain,kidnapping,unknown,night,teeth,2020,July,Friday,medium
6668,2022-11-09,vampire,98,castle,nightly disturbance,unknown,night,teeth,2022,November,Wednesday,very long
6849,2020-03-15,vampire,76,mountain,assault,unknown,night,blood,2020,March,Sunday,long
4403,2020-01-04,ghost,24,castle,vandalism,brute force,night,cloak,2020,January,Saturday,short
1358,2024-09-13,vampire,38,castle,assault,unknown,night,teeth,2024,September,Friday,medium
10089,2020-01-15,skeleton,34,castle,vandalism,brute force,night,bones,2020,January,Wednesday,medium
8768,2022-05-12,witch,41,swamp,arson,unknown,dawn,potions,2022,May,Thursday,medium
9672,2024-06-03,skeleton,3,forest,assault,knife,day,bones,2024,June,Monday,short
6719,2020-09-08,zombie,43,swamp,kidnapping,unknown,dawn,potions,2020,September,Tuesday,medium
1112,2021-05-06,vampire,47,castle,assault,unknown,night,blood,2021,May,Thursday,medium
7398,2020-06-04,witch,77,village,arson,knife,dusk,teeth,2020,June,Thursday,long
7697,2023-06-11,witch,39,village,kidnapping,brute force,day,bones,2023,June,Sunday,medium
997,2020-01-22,ghost,34,castle,nightly disturbance,unknown,night,potions,2020,January,Wednesday,medium
2884,2023-06-04,ghost,16,village,vandalism,unknown,dusk,potions,2023,June,Sunday,short
638,2020-06-08,vampire,61,castle,nightly disturbance,unknown,night,blood,2020,June,Monday,long
1264,2020-03-24,ghost,64,village,vandalism,pistol,night,potions,2020,March,Tuesday,long
3214,2023-09-24,werewolf,53,forest,assault,knife,dusk,bones,2023,September,Sunday,medium
490,2020-05-29,vampire,6,mountain,assault,knife,night,blood,2020,May,Friday,short
3072,2022-06-28,witch,87,village,arson,pistol,day,blood,2022,June,Tuesday,long
5058,2020-07-04,skeleton,24,castle,assault,knife,night,bones,2020,July,Saturday,short
8816,2020-09-21,witch,15,village,kidnapping,unknown,day,bones,2020,September,Monday,short
7071,2021-02-12,ghost,84,castle,vandalism,pistol,dawn,cloak,2021,February,Friday,long
3308,2021-04-08,skeleton,76,castle,nightly disturbance,unknown,night,bones,2021,April,Thursday,long
7298,2023-09-26,werewolf,43,forest,vandalism,axe,night,fur,2023,September,Tuesday,medium
3721,2021-09-04,zombie,10,swamp,vandalism,unknown,night,fur,2021,September,Saturday,short
6742,2022-04-03,witch,44,village,arson,knife,night,bones,2022,April,Sunday,medium
6877,2022-12-31,witch,39,swamp,theft,unknown,dusk,cloak,2022,December,Saturday,medium
9836,2023-11-03,witch,69,mountain,arson,pistol,day,potions,2023,November,Friday,long
1331,2020-05-31,witch,97,village,kidnapping,unknown,night,teeth,2020,May,Sunday,very long
3260,2021-02-16,skeleton,14,mountain,assault,pistol,dawn,cloak,2021,February,Tuesday,short
1084,2022-07-01,zombie,73,village,kidnapping,knife,night,potions,2022,July,Friday,long
4862,2023-10-31,ghost,38,castle,nightly disturbance,unknown,night,potions,2023,October,Tuesday,medium
8546,2021-10-09,ghost,30,village,nightly disturbance,knife,night,potions,2021,October,Saturday,short
5812,2020-08-11,skeleton,28,swamp,nightly disturbance,pistol,night,bones,2020,August,Tuesday,short
9237,2022-03-21,zombie,43,mountain,kidnapping,unknown,dusk,bones,2022,March,Monday,medium
4663,2021-05-19,vampire,52,castle,assault,brute force,night,blood,2021,May,Wednesday,medium
3131,2024-09-20,werewolf,89,swamp,assault,axe,night,fur,2024,September,Friday,long
6939,2024-02-21,vampire,62,castle,assault,knife,night,blood,2024,February,Wednesday,long
1315,2023-06-25,witch,8,swamp,assault,knife,night,bones,2023,June,Sunday,short
7356,2021-11-04,vampire,74,castle,nightly disturbance,brute force,night,teeth,2021,November,Thursday,long
6348,2020-06-03,skeleton,3,castle,arson,knife,day,cloak,2020,June,Wednesday,short
5553,2022-05-25,witch,77,village,arson,knife,day,teeth,2022,May,Wednesday,long
5345,2021-12-28,zombie,19,swamp,assault,pistol,dusk,bones,2021,December,Tuesday,short
1818,2024-02-13,vampire,37,castle,murder,knife,night,blood,2024,February,Tuesday,medium
5255,2020-03-26,vampire,50,village,assault,unknown,night,blood,2020,March,Thursday,medium
8311,2023-06-06,zombie,25,village,assault,pistol,night,potions,2023,June,Tuesday,short
5096,2022-04-04,werewolf,55,forest,vandalism,knife,night,teeth,2022,April,Monday,medium
6507,2024-03-23,ghost,1,village,arson,brute force,night,cloak,2024,March,Saturday,short
8185,2020-11-28,werewolf,40,forest,assault,unknown,night,potions,2020,November,Saturday,medium
2387,2024-05-12,ghost,1,castle,arson,axe,night,cloak,2024,May,Sunday,short
9473,2024-09-20,witch,34,village,arson,pistol,night,cloak,2024,September,Friday,medium
3691,2024-10-10,vampire,99,village,theft,knife,night,teeth,2024,October,Thursday,very long
7123,2022-07-12,witch,31,village,arson,knife,night,cloak,2022,July,Tuesday,medium
1301,2023-01-20,werewolf,15,swamp,assault,unknown,night,fur,2023,January,Friday,short
9217,2023-01-17,witch,81,swamp,arson,unknown,dusk,potions,2023,January,Tuesday,long
4491,2022-02-01,ghost,62,village,nightly disturbance,unknown,night,potions,2022,February,Tuesday,long
2162,2024-09-15,witch,31,village,kidnapping,knife,dusk,bones,2024,September,Sunday,medium
6856,2021-09-06,vampire,1,castle,nightly disturbance,pistol,night,blood,2021,September,Monday,short
9850,2023-06-28,werewolf,13,forest,assault,pistol,night,potions,2023,June,Wednesday,short
8597,2022-11-11,skeleton,52,castle,nightly disturbance,knife,night,cloak,2022,November,Friday,medium
9636,2024-03-19,werewolf,67,mountain,assault,brute force,night,teeth,2024,March,Tuesday,long
6964,2020-05-02,witch,85,village,arson,unknown,day,potions,2020,May,Saturday,long
8656,2021-02-13,skeleton,14,mountain,assault,axe,day,bones,2021,February,Saturday,short
7222,2021-04-09,ghost,75,village,vandalism,axe,dusk,cloak,2021,April,Friday,long
973,2023-01-21,vampire,70,forest,nightly disturbance,axe,night,cloak,2023,January,Saturday,long
6073,2022-08-14,witch,82,village,arson,pistol,day,teeth,2022,August,Sunday,long
4929,2024-07-14,werewolf,5,forest,vandalism,knife,night,blood,2024,July,Sunday,short
142,2022-01-17,werewolf,59,forest,kidnapping,unknown,dusk,bones,2022,January,Monday,medium
9123,2024-03-24,vampire,44,mountain,theft,knife,dusk,cloak,2024,March,Sunday,medium
7006,2022-01-01,vampire,34,castle,assault,knife,night,blood,2022,January,Saturday,medium
6608,2021-07-07,ghost,58,village,nightly disturbance,brute force,night,cloak,2021,July,Wednesday,medium
5296,2023-10-06,zombie,87,mountain,kidnapping,pistol,night,teeth,2023,October,Friday,long
4476,2022-07-28,skeleton,85,mountain,nightly disturbance,axe,night,bones,2022,July,Thursday,long
413,2020-02-23,werewolf,46,mountain,assault,brute force,day,fur,2020,February,Sunday,medium
8296,2023-12-11,werewolf,45,forest,assault,unknown,dusk,blood,2023,December,Monday,medium
8462,2022-05-08,vampire,38,village,assault,unknown,dawn,blood,2022,May,Sunday,medium
8715,2022-01-14,vampire,53,castle,assault,unknown,night,teeth,2022,January,Friday,medium
8318,2020-04-07,werewolf,63,forest,assault,unknown,night,teeth,2020,April,Tuesday,long
4444,2023-10-10,witch,76,village,arson,knife,dawn,potions,2023,October,Tuesday,long
5305,2021-08-11,witch,54,village,kidnapping,unknown,day,potions,2021,August,Wednesday,medium
12,2023-12-24,witch,87,forest,arson,unknown,dusk,bones,2023,December,Sunday,long
4807,2024-09-21,skeleton,1,mountain,assault,pistol,day,bones,2024,September,Saturday,short
1191,2020-06-28,skeleton,33,swamp,vandalism,knife,day,bones,2020,June,Sunday,medium
2895,2019-12-31,skeleton,13,mountain,assault,knife,dusk,bones,2019,December,Tuesday,short
6537,2020-02-03,witch,52,mountain,arson,pistol,day,potions,2020,February,Monday,medium
6292,2020-05-27,witch,88,forest,kidnapping,brute force,dawn,teeth,2020,May,Wednesday,long
3021,2023-08-23,skeleton,81,castle,assault,brute force,day,bones,2023,August,Wednesday,long
7188,2021-11-26,skeleton,75,castle,arson,unknown,day,bones,2021,November,Friday,long
7081,2021-01-03,werewolf,70,forest,kidnapping,pistol,night,teeth,2021,January,Sunday,long
8644,2020-11-11,werewolf,72,mountain,assault,brute force,dawn,fur,2020,November,Wednesday,long
1455,2022-11-15,witch,78,village,kidnapping,knife,dawn,potions,2022,November,Tuesday,long
9845,2024-03-08,ghost,27,village,nightly disturbance,knife,night,potions,2024,March,Friday,short
2907,2023-09-01,zombie,39,swamp,murder,knife,night,blood,2023,September,Friday,medium
9189,2021-06-07,ghost,29,castle,vandalism,knife,dusk,cloak,2021,June,Monday,short
8878,2021-05-21,werewolf,93,swamp,assault,brute force,night,blood,2021,May,Friday,very long
7303,2022-01-03,werewolf,45,swamp,nightly disturbance,pistol,night,teeth,2022,January,Monday,medium
3765,2022-02-20,witch,73,village,arson,unknown,night,teeth,2022,February,Sunday,long
2803,2021-07-24,werewolf,84,mountain,assault,unknown,night,blood,2021,July,Saturday,long
462,2022-11-04,skeleton,68,mountain,vandalism,brute force,day,bones,2022,November,Friday,long
8273,2023-01-10,werewolf,27,forest,kidnapping,unknown,dusk,teeth,2023,January,Tuesday,short
1382,2020-07-04,zombie,33,swamp,kidnapping,unknown,day,potions,2020,July,Saturday,medium
3751,2024-10-24,ghost,64,castle,nightly disturbance,axe,night,potions,2024,October,Thursday,long
9950,2020-02-21,ghost,97,village,arson,brute force,dusk,potions,2020,February,Friday,very long
1403,2020-09-09,ghost,86,village,theft,unknown,dusk,potions,2020,September,Wednesday,long
1010,2024-06-09,zombie,31,mountain,kidnapping,pistol,dusk,teeth,2024,June,Sunday,medium
7838,2021-03-24,vampire,96,forest,assault,axe,dawn,cloak,2021,March,Wednesday,very long
3590,2022-12-11,ghost,39,village,vandalism,axe,dusk,cloak,2022,December,Sunday,medium
