Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
304,Vampire,Yes,664.0,M,163.0,38.0,6.0,garlic,rats
154,Ghost,Yes,1963.0,F,179.0,67.0,2.0,sunlight,lasagna
9805,Zombie,Yes,134.0,M,173.0,23.0,5.0,cat hair,lasagna
53,Werewolf,Yes,130.0,F,174.0,39.0,5.0,silver,brain
9271,Witch,Yes,418.0,M,163.0,21.0,3.0,hazelnut,lasagna
10022,Skeleton,Yes,409.0,M,179.0,23.0,5.0,silver,rats
9015,Witch,No,600.0,F,152.0,16.0,1.0,hazelnut,lasagna
5238,Witch,Yes,477.0,M,181.0,13.0,2.0,hazelnut,brain
2478,Witch,No,682.0,M,163.0,16.0,4.0,hazelnut,pesto pasta
2587,Skeleton,Yes,1382.0,M,187.0,14.0,9.0,silver,rats
3225,Skeleton,Yes,1814.0,F,181.0,29.0,6.0,silver,lasagna
9480,Witch,Yes,258.0,M,187.0,16.0,1.0,hazelnut,pesto pasta
7926,Skeleton,Yes,678.0,F,152.0,12.0,5.0,cat hair,lasagna
5702,Vampire,No,635.0,M,168.0,45.0,2.0,garlic,lasagna
5020,Witch,No,418.0,M,169.0,17.0,4.0,hazelnut,rats
3945,ghost,Yes,876.0,M,184.0,63.0,10.0,silver,rats
5897,Witch,Yes,125.0,M,186.0,25.0,1.0,pumpkin,lasagna
5729,Ghost,No,848.0,M,168.0,53.0,3.0,garlic,lasagna
5004,Skeleton,No,1.0,M,160.0,24.0,4.0,silver,rats
2382,Werewolf,No,153.0,M,185.0,26.0,9.0,cat hair,lasagna
9052,Ghost,Yes,1806.0,F,182.0,49.0,5.0,sunlight,rats
1867,Vampire,Yes,515.0,M,177.0,36.0,7.0,garlic,pesto pasta
5498,Vampire,Yes,562.0,F,189.0,43.0,4.0,garlic,pesto pasta
5481,Vampire,No,547.0,M,154.0,37.0,5.0,garlic,pesto pasta
2313,Zombie,Yes,34.0,F,167.0,8.0,3.0,cat hair,pesto pasta
435,Skeleton,No,1465.0,M,167.0,17.0,8.0,silver,pesto pasta
533,Witch,Yes,364.0,F,169.0,19.0,2.0,garlic,pesto pasta
2301,Witch,No,239.0,F,175.0,21.0,1.0,hazelnut,brain
9683,Witch,No,294.0,M,172.0,13.0,8.0,silver,rats
464,Vampire,Yes,479.0,F,176.0,51.0,6.0,garlic,rats
3540,Vampire,Yes,270.0,M,167.0,45.0,2.0,sunlight,brain
1430,Skeleton,No,960.0,M,155.0,35.0,3.0,silver,lasagna
2504,Vampire,Yes,405.0,M,178.0,55.0,6.0,garlic,lasagna
4326,Skeleton,No,1024.0,F,166.0,1.0,8.0,hazelnut,pesto pasta
1794,Witch,Yes,377.0,F,193.0,28.0,6.0,hazelnut,pesto pasta
8150,Zombie,Yes,87.0,F,182.0,5.0,3.0,cat hair,lasagna
8322,Vampire,Yes,694.0,F,171.0,36.0,6.0,sunlight,brain
1014,Ghost,No,678.0,M,162.0,90.0,1.0,pumpkin,humans
3583,Skeleton,Yes,2181.0,F,169.0,28.0,9.0,cat hair,rats
5524,Skeleton,No,520.0,M,183.0,34.0,10.0,pumpkin,pesto pasta
5252,Witch,No,392.0,F,169.0,27.0,2.0,garlic,rats
9035,Zombie,No,90.0,F,162.0,13.0,5.0,garlic,humans
1244,Witch,Yes,254.0,F,152.0,12.0,3.0,hazelnut,humans
4088,Skeleton,No,1.0,F,187.0,27.0,8.0,cat hair,brain
4023,Ghost,No,2259.0,M,181.0,64.0,6.0,Hazelnut,lasagna
2562,Vampire,No,259.0,M,173.0,29.0,7.0,sunlight,rats
7696,Zombie,Yes,96.0,M,178.0,17.0,5.0,garlic,lasagna
6314,Vampire,No,442.0,m,177.0,27.0,7.0,silver,humans
3432,Vampire,No,532.0,F,176.0,44.0,7.0,sunlight,humans
3134,Skeleton,No,2229.0,F,154.0,29.0,7.0,pumpkin,lasagna
4394,Werewolf,Yes,24.0,F,169.0,62.0,5.0,cat hair,lasagna
454,Skeleton,Yes,1834.0,M,179.0,44.0,2.0,silver,humans
7582,Ghost,No,1274.0,F,164.0,19.0,9.0,silver,pesto pasta
892,Witch,Yes,483.0,M,178.0,11.0,5.0,pumpkin,pesto pasta
8190,Ghost,Yes,1248.0,F,165.0,52.0,5.0,pumpkin,rats
7248,Werewolf,No,143.0,M,156.0,86.0,7.0,silver,brain
9887,Ghost,Yes,910.0,M,161.0,16.0,9.0,pumpkin,pesto pasta
6490,Skeleton,No,1.0,M,181.0,43.0,1.0,silver,humans
4783,Werewolf,No,65.0,M,198.0,47.0,7.0,sunlight,humans
7291,Zombie,Yes,20.0,F,173.0,17.0,5.0,sunlight,pesto pasta
5990,Skeleton,Yes,356.0,M,156.0,45.0,6.0,silver,brain
3757,Werewolf,Yes,131.0,M,184.0,74.0,4.0,silver,lasagna
4769,Werewolf,No,50.0,F,194.0,82.0,8.0,silver,brain
9831,Zombie,No,133.0,F,194.0,25.0,5.0,cat hair,rats
8483,Vampire,Yes,874.0,F,168.0,36.0,3.0,garlic,humans
6049,Zombie,Yes,58.0,M,189.0,14.0,3.0,cat hair,rats
7596,Skeleton,Yes,400.0,M,191.0,24.0,10.0,silver,brain
1708,Ghost,No,1.0,F,169.0,16.0,10.0,cat hair,pesto pasta
7597,Skeleton,Yes,1221.0,M,188.0,11.0,3.0,garlic,rats
7698,Werewolf,Yes,23.0,F,184.0,76.0,9.0,cat hair,lasagna
6272,Witch,Yes,561.0,M,168.0,19.0,3.0,hazelnut,humans
2730,Vampire,No,490.0,M,162.0,38.0,4.0,garlic,rats
884,Witch,Yes,246.0,F,185.0,27.0,3.0,pumpkin,rats
5562,zombie,No,12.0,M,196.0,14.0,10.0,cat hair,rats
9826,Vampire,No,857.0,M,153.0,44.0,8.0,sunlight,rats
4752,Zombie,Yes,65.0,M,182.0,12.0,2.0,Pumpkin,rats
6620,Witch,Yes,719.0,M,176.0,25.0,6.0,pumpkin,brain
7279,Witch,No,590.0,M,182.0,19.0,7.0,hazelnut,rats
5759,Vampire,No,508.0,F,159.0,46.0,6.0,sunlight,brain
879,Werewolf,No,91.0,F,150.0,65.0,6.0,cat hair,rats
6873,Vampire,Yes,505.0,F,190.0,42.0,5.0,garlic,pesto pasta
223,Vampire,Yes,351.0,M,155.0,32.0,6.0,silver,pesto pasta
1337,Zombie,Yes,51.0,M,172.0,18.0,7.0,sunlight,humans
1391,Werewolf,No,111.0,M,172.0,79.0,8.0,silver,humans
2904,Zombie,No,64.0,F,151.0,12.0,4.0,cat hair,humans
9885,Zombie,Yes,140.0,F,172.0,11.0,2.0,pumpkin,rats
1588,Skeleton,Yes,154.0,F,183.0,25.0,7.0,silver,humans
3695,Witch,Yes,470.0,F,192.0,24.0,2.0,pumpkin,lasagna
698,vampire,Yes,286.0,M,189.0,24.0,5.0,sunlight,humans
763,Witch,No,378.0,M,159.0,21.0,5.0,garlic,rats
8199,Witch,No,268.0,M,199.0,18.0,8.0,pumpkin,lasagna
5026,Skeleton,Yes,1319.0,M,155.0,1.0,6.0,pumpkin,brain
3366,Zombie,No,98.0,M,199.0,9.0,5.0,cat hair,pesto pasta
7232,skeleton,No,1.0,M,158.0,30.0,7.0,cat hair,rats
886,Vampire,Yes,454.0,M,152.0,49.0,5.0,garlic,brain
1147,Ghost,Yes,2739.0,M,197.0,30.0,10.0,garlic,pesto pasta
6020,Ghost,No,1604.0,M,150.0,25.0,1.0,sunlight,brain
915,Zombie,No,43.0,M,168.0,19.0,9.0,pumpkin,lasagna
1899,Vampire,No,636.0,M,194.0,46.0,5.0,sunlight,humans
1018,Skeleton,No,1.0,M,156.0,29.0,10.0,garlic,rats
6303,Skeleton,Yes,312.0,M,163.0,20.0,10.0,pumpkin,lasagna
9931,Werewolf,Yes,106.0,M,158.0,77.0,1.0,garlic,brain
3887,Werewolf,Yes,135.0,F,179.0,48.0,7.0,garlic,rats
1089,Skeleton,No,1352.0,M,169.0,14.0,5.0,hazelnut,brain
4962,Ghost,Yes,238.0,M,170.0,35.0,2.0,sunlight,humans
4194,Witch,No,398.0,F,192.0,16.0,4.0,hazelnut,pesto pasta
3852,Ghost,Yes,1701.0,M,163.0,54.0,1.0,pumpkin,pesto pasta
5721,Zombie,No,103.0,M,198.0,11.0,3.0,silver,humans
7192,Ghost,No,1.0,F,189.0,67.0,3.0,sunlight,humans
1093,Zombie,No,64.0,M,150.0,13.0,4.0,cat hair,brain
7272,Werewolf,No,208.0,F,181.0,96.0,1.0,hazelnut,brain
3836,Vampire,No,38.0,M,184.0,51.0,7.0,sunlight,brain
8907,Witch,No,253.0,M,169.0,20.0,1.0,pumpkin,pesto pasta
599,witch,No,687.0,M,183.0,20.0,2.0,garlic,rats
792,Ghost,No,943.0,F,170.0,38.0,1.0,sunlight,humans
7036,Zombie,No,78.0,M,190.0,16.0,5.0,garlic,pesto pasta
6870,Vampire,Yes,432.0,F,185.0,26.0,2.0,silver,rats
3893,Zombie,No,99.0,F,187.0,10.0,4.0,garlic,brain
3850,Ghost,No,1224.0,M,150.0,45.0,1.0,garlic,lasagna
4714,Witch,No,646.0,M,184.0,25.0,8.0,garlic,brain
1897,Skeleton,No,966.0,M,161.0,46.0,8.0,silver,humans
4378,Zombie,Yes,31.0,F,198.0,16.0,8.0,cat hair,lasagna
6877,Witch,Yes,121.0,F,154.0,26.0,7.0,hazelnut,humans
4156,Skeleton,No,599.0,M,159.0,20.0,6.0,silver,brain
6512,Vampire,No,427.0,F,199.0,49.0,8.0,garlic,pesto pasta
7055,Ghost,Yes,2270.0,M,172.0,29.0,10.0,pumpkin,pesto pasta
5674,Zombie,Yes,28.0,F,187.0,10.0,5.0,cat hair,lasagna
713,Skeleton,No,1115.0,M,180.0,26.0,4.0,silver,pesto pasta
6562,Ghost,Yes,2361.0,F,170.0,58.0,8.0,sunlight,lasagna
1927,Vampire,No,316.0,M,194.0,52.0,6.0,garlic,lasagna
398,Werewolf,No,107.0,M,159.0,95.0,6.0,silver,lasagna
4738,Vampire,No,527.0,F,152.0,32.0,1.0,silver,humans
9077,Skeleton,Yes,1120.0,M,189.0,37.0,10.0,silver,rats
4238,Witch,No,328.0,M,165.0,21.0,8.0,hazelnut,brain
7980,Vampire,Yes,695.0,F,150.0,35.0,6.0,garlic,humans
9060,Ghost,No,995.0,M,151.0,35.0,2.0,pumpkin,lasagna
5021,Witch,No,665.0,M,181.0,18.0,2.0,hazelnut,rats
5070,Werewolf,No,128.0,F,186.0,100.0,8.0,hazelnut,pesto pasta
9948,Vampire,No,575.0,M,194.0,45.0,6.0,silver,rats
8149,Werewolf,Yes,46.0,F,162.0,75.0,7.0,silver,humans
2835,Ghost,Yes,1338.0,M,175.0,34.0,9.0,pumpkin,pesto pasta
5410,Skeleton,Yes,322.0,M,174.0,59.0,8.0,garlic,pesto pasta
7663,Werewolf,no,113.0,M,156.0,42.0,7.0,cat hair,lasagna
6273,Ghost,Yes,1377.0,M,175.0,27.0,1.0,sunlight,lasagna
3604,Vampire,No,523.0,F,193.0,37.0,7.0,silver,rats
5491,Ghost,No,1177.0,M,199.0,86.0,8.0,cat hair,brain
1126,Werewolf,No,124.0,M,163.0,76.0,6.0,silver,humans
9394,Witch,No,607.0,M,197.0,16.0,4.0,hazelnut,rats
8913,Vampire,No,664.0,F,161.0,18.0,9.0,sunlight,brain
1188,Werewolf,Yes,76.0,F,153.0,62.0,6.0,cat hair,lasagna
8460,Vampire,Yes,202.0,M,193.0,38.0,2.0,garlic,lasagna
3029,Werewolf,Yes,132.0,M,198.0,100.0,6.0,sunlight,humans
1788,Zombie,No,149.0,F,188.0,7.0,5.0,cat hair,rats
3015,Zombie,Yes,95.0,F,173.0,14.0,5.0,garlic,brain
5409,Witch,No,307.0,M,186.0,15.0,5.0,hazelnut,rats
124,Ghost,No,3591.0,F,152.0,49.0,9.0,sunlight,pesto pasta
9369,Zombie,Yes,22.0,F,193.0,13.0,7.0,garlic,pesto pasta
5317,Zombie,Yes,86.0,M,189.0,21.0,7.0,cat hair,pesto pasta
5623,Vampire,No,603.0,M,195.0,60.0,1.0,sunlight,pesto pasta
8020,Witch,No,95.0,M,166.0,23.0,2.0,hazelnut,rats
5188,Zombie,Yes,81.0,M,160.0,6.0,5.0,sunlight,humans
3611,Werewolf,No,53.0,M,153.0,93.0,7.0,hazelnut,brain
2995,Werewolf,No,114.0,F,190.0,67.0,5.0,sunlight,lasagna
3943,Vampire,Yes,488.0,F,163.0,46.0,6.0,sunlight,brain
8549,Vampire,Yes,626.0,F,173.0,58.0,6.0,Silver,brain
3247,Werewolf,No,125.0,F,191.0,58.0,7.0,cat hair,brain
601,Vampire,No,496.0,F,156.0,19.0,7.0,sunlight,rats
8794,Werewolf,Yes,122.0,M,180.0,57.0,6.0,silver,brain
8021,Ghost,Yes,1425.0,F,187.0,36.0,6.0,pumpkin,pesto pasta
9176,Ghost,No,2073.0,M,167.0,53.0,10.0,cat hair,humans
9888,Skeleton,No,825.0,M,184.0,24.0,3.0,silver,rats
878,Ghost,No,1362.0,M,166.0,13.0,5.0,pumpkin,pesto pasta
1024,Vampire,No,465.0,M,197.0,38.0,7.0,sunlight,lasagna
2708,Ghost,Yes,2777.0,M,169.0,55.0,2.0,sunlight,rats
1259,Skeleton,Yes,975.0,M,180.0,47.0,1.0,silver,pesto pasta
6531,Skeleton,Yes,488.0,F,161.0,34.0,4.0,garlic,brain
7462,Ghost,Yes,1122.0,F,161.0,64.0,1.0,sunlight,humans
2526,Werewolf,Yes,72.0,F,184.0,57.0,7.0,cat hair,brain
8712,Ghost,No,1035.0,M,171.0,51.0,1.0,sunlight,brain
8805,Werewolf,No,1.0,M,194.0,86.0,6.0,silver,BRAIN
1415,Vampire,No,827.0,F,198.0,44.0,3.0,sunlight,brain
10094,Zombie,No,151.0,F,197.0,24.0,2.0,cat hair,lasagna
370,Skeleton,Yes,1051.0,F,183.0,9.0,7.0,silver,lasagna
476,Ghost,Yes,1.0,F,163.0,52.0,1.0,sunlight,humans
6590,Skeleton,No,134.0,M,183.0,40.0,3.0,silver,pesto pasta
5247,Vampire,Yes,315.0,F,198.0,39.0,2.0,silver,rats
547,Ghost,No,1826.0,M,162.0,29.0,1.0,silver,brain
6618,Vampire,No,66.0,M,167.0,23.0,6.0,sunlight,brain
6328,Witch,No,124.0,F,190.0,23.0,2.0,hazelnut,rats
5083,Zombie,No,102.0,M,197.0,12.0,2.0,sunlight,humans
12,Witch,No,570.0,F,195.0,15.0,1.0,hazelnut,Brain
3378,Zombie,No,61.0,F,161.0,6.0,4.0,pumpkin,humans
2860,Witch,No,471.0,F,161.0,20.0,7.0,hazelnut,brain
8540,Vampire,Yes,238.0,F,186.0,46.0,1.0,garlic,pesto pasta
7898,Ghost,No,1527.0,M,179.0,55.0,8.0,garlic,pesto pasta
4328,Witch,Yes,540.0,F,173.0,23.0,4.0,hazelnut,humans
9041,Witch,Yes,151.0,M,166.0,21.0,2.0,hazelnut,pesto pasta
1085,Ghost,No,1332.0,F,174.0,39.0,2.0,sunlight,humans
548,Witch,No,646.0,M,176.0,13.0,8.0,hazelnut,brain
8930,Ghost,No,3001.0,F,184.0,68.0,6.0,sunlight,rats
5001,Skeleton,Yes,1.0,M,184.0,23.0,1.0,silver,pesto pasta
37,Zombie,No,49.0,M,158.0,14.0,4.0,cat hair,pesto pasta
3819,Ghost,No,2707.0,M,167.0,31.0,10.0,garlic,pesto pasta
1082,Skeleton,No,799.0,F,180.0,30.0,10.0,garlic,lasagna
4417,Zombie,No,65.0,F,179.0,16.0,3.0,cat hair,rats
4371,Skeleton,Yes,126.0,F,183.0,23.0,6.0,silver,rats
2024,Zombie,No,140.0,F,162.0,4.0,4.0,pumpkin,lasagna
5344,Ghost,No,2958.0,M,159.0,36.0,8.0,pumpkin,lasagna
1859,Vampire,No,721.0,M,180.0,28.0,6.0,sunlight,rats
8891,Vampire,Yes,537.0,M,156.0,33.0,3.0,silver,brain
4648,Witch,No,604.0,F,175.0,17.0,2.0,hazelnut,humans
9969,Werewolf,Yes,158.0,M,190.0,76.0,7.0,silver,brain
3624,Vampire,yes,264.0,F,183.0,33.0,5.0,silver,brain
7406,Werewolf,Yes,62.0,F,167.0,58.0,7.0,silver,pesto pasta
5108,Witch,Yes,46.0,F,191.0,18.0,3.0,hazelnut,rats
9482,Witch,Yes,592.0,F,152.0,18.0,2.0,pumpkin,lasagna
1310,Vampire,Yes,615.0,M,164.0,44.0,7.0,silver,humans
2412,Witch,No,493.0,F,188.0,23.0,2.0,pumpkin,rats
6719,Zombie,No,83.0,F,181.0,22.0,1.0,cat hair,humans
3228,Werewolf,No,82.0,M,198.0,58.0,9.0,garlic,rats
7373,Ghost,Yes,1452.0,M,169.0,86.0,10.0,silver,humans
9627,Skeleton,No,1684.0,M,158.0,15.0,2.0,Silver,pesto pasta
2244,Zombie,No,69.0,F,177.0,18.0,2.0,sunlight,lasagna
28,Vampire,Yes,358.0,F,196.0,46.0,5.0,sunlight,brain
1295,Witch,Yes,311.0,F,165.0,12.0,4.0,hazelnut,pesto pasta
6740,Zombie,No,50.0,F,164.0,10.0,4.0,sunlight,pesto pasta
3373,Ghost,Yes,3194.0,F,153.0,15.0,6.0,cat hair,brain
1774,Skeleton,Yes,1823.0,M,195.0,22.0,4.0,silver,lasagna
8057,Skeleton,Yes,1430.0,F,198.0,35.0,2.0,silver,rats
2283,Ghost,Yes,927.0,M,199.0,28.0,3.0,garlic,lasagna
1228,Zombie,Yes,1.0,F,163.0,14.0,9.0,garlic,rats
2813,Zombie,No,53.0,M,150.0,18.0,9.0,pumpkin,humans
8616,Ghost,No,427.0,M,163.0,61.0,9.0,pumpkin,brain
268,Werewolf,Yes,42.0,F,167.0,62.0,7.0,cat hair,rats
2872,Skeleton,No,173.0,M,194.0,1.0,2.0,garlic,rats
6119,Witch,No,367.0,F,180.0,20.0,3.0,hazelnut,brain
9949,Vampire,No,565.0,F,191.0,30.0,5.0,garlic,rats
7304,Werewolf,No,171.0,F,198.0,51.0,7.0,cat hair,humans
1362,Werewolf,No,14.0,F,173.0,40.0,5.0,hazelnut,brain
5250,Werewolf,No,86.0,M,179.0,80.0,6.0,hazelnut,rats
1789,Skeleton,No,1738.0,M,158.0,30.0,5.0,cat hair,lasagna
10002,Werewolf,Yes,149.0,F,174.0,68.0,9.0,silver,pesto pasta
4527,Vampire,Yes,705.0,F,151.0,42.0,9.0,garlic,humans
6336,Zombie,Yes,134.0,M,156.0,18.0,4.0,garlic,pesto pasta
5943,Witch,Yes,388.0,F,174.0,17.0,1.0,hazelnut,brain
3263,Vampire,Yes,658.0,F,194.0,44.0,3.0,sunlight,humans
3849,Vampire,Yes,460.0,F,180.0,41.0,8.0,sunlight,humans
5660,Zombie,No,74.0,M,161.0,18.0,4.0,pumpkin,pesto pasta
6434,Werewolf,No,215.0,M,186.0,83.0,3.0,silver,pesto pasta
795,Vampire,Yes,656.0,M,193.0,39.0,5.0,silver,pesto pasta
2585,Ghost,Yes,1058.0,M,151.0,56.0,7.0,sunlight,humans
3185,Ghost,Yes,888.0,F,198.0,55.0,1.0,sunlight,brain
8824,Witch,Yes,484.0,F,188.0,19.0,4.0,hazelnut,rats
1844,Vampire,No,864.0,M,171.0,30.0,6.0,sunlight,pesto pasta
3615,Skeleton,No,1.0,F,195.0,13.0,4.0,silver,rats
8900,Werewolf,No,34.0,M,161.0,73.0,8.0,cat hair,humans
7449,Zombie,No,29.0,M,195.0,8.0,3.0,cat hair,lasagna
7444,Ghost,No,1068.0,F,183.0,59.0,10.0,silver,pesto pasta
286,Vampire,No,148.0,M,155.0,33.0,1.0,garlic,pesto pasta
4794,Skeleton,Yes,1328.0,F,159.0,6.0,5.0,silver,humans
3058,Werewolf,No,95.0,M,196.0,62.0,8.0,silver,humans
9989,Witch,Yes,472.0,M,178.0,19.0,3.0,hazelnut,pesto pasta
1137,Ghost,Yes,1.0,M,189.0,29.0,8.0,garlic,brain
4895,Zombie,No,129.0,F,168.0,9.0,2.0,pumpkin,humans
3880,Vampire,No,328.0,F,158.0,46.0,6.0,garlic,brain
5384,Werewolf,Yes,100.0,M,152.0,69.0,7.0,garlic,pesto pasta
4801,Werewolf,No,140.0,F,167.0,72.0,6.0,sunlight,pesto pasta
8269,Ghost,No,610.0,M,193.0,66.0,1.0,pumpkin,humans
9789,Werewolf,No,86.0,M,182.0,42.0,8.0,hazelnut,pesto pasta
7505,Zombie,Yes,12.0,F,193.0,4.0,4.0,sunlight,rats
7463,Werewolf,Yes,96.0,M,153.0,97.0,2.0,hazelnut,pesto pasta
8525,Werewolf,Yes,75.0,m,160.0,99.0,8.0,garlic,brain
6769,Ghost,Yes,1575.0,F,159.0,39.0,10.0,pumpkin,pesto pasta
9340,Witch,No,503.0,M,186.0,16.0,7.0,pumpkin,lasagna
4434,Werewolf,No,85.0,M,199.0,69.0,6.0,hazelnut,pesto pasta
908,Ghost,Yes,1384.0,F,186.0,20.0,2.0,pumpkin,brain
4554,Witch,Yes,506.0,M,163.0,16.0,8.0,hazelnut,pesto pasta
1340,Skeleton,No,701.0,M,183.0,26.0,7.0,silver,lasagna
4183,Vampire,No,539.0,M,187.0,39.0,7.0,garlic,pesto pasta
7032,Witch,No,467.0,F,153.0,23.0,5.0,hazelnut,brain
4850,Ghost,No,1159.0,M,181.0,50.0,4.0,hazelnut,rats
1952,Werewolf,Yes,83.0,F,198.0,91.0,6.0,silver,pesto pasta
4184,Werewolf,No,44.0,M,159.0,54.0,6.0,hazelnut,pesto pasta
1359,Ghost,Yes,2138.0,F,158.0,55.0,1.0,garlic,brain
311,Witch,Yes,653.0,M,194.0,8.0,3.0,hazelnut,brain
1091,Witch,No,378.0,F,160.0,23.0,6.0,pumpkin,rats
2045,Werewolf,Yes,83.0,M,187.0,85.0,4.0,silver,humans
1298,Zombie,No,98.0,M,198.0,11.0,8.0,sunlight,brain
9520,Vampire,Yes,344.0,F,159.0,44.0,7.0,garlic,rats
10087,Witch,No,590.0,F,181.0,20.0,1.0,hazelnut,rats
3751,Ghost,No,480.0,M,159.0,48.0,10.0,silver,pesto pasta
4690,Vampire,Yes,689.0,M,186.0,44.0,7.0,garlic,humans
1383,Witch,No,269.0,F,152.0,18.0,5.0,hazelnut,rats
7990,Zombie,No,32.0,M,157.0,15.0,2.0,sunlight,pesto pasta
6524,Skeleton,Yes,949.0,M,198.0,38.0,2.0,silver,rats
4810,Witch,No,391.0,F,187.0,21.0,3.0,hazelnut,rats
3383,Skeleton,No,1121.0,M,165.0,25.0,10.0,silver,pesto pasta
7168,Ghost,No,476.0,F,173.0,50.0,8.0,sunlight,pesto pasta
976,Witch,No,224.0,F,150.0,19.0,6.0,pumpkin,Pesto pasta
2413,Skeleton,No,669.0,F,164.0,17.0,1.0,hazelnut,rats
3848,Ghost,No,1790.0,M,159.0,79.0,2.0,garlic,HUMANS
5362,Zombie,No,79.0,M,179.0,8.0,3.0,silver,rats
2471,Vampire,No,441.0,F,160.0,49.0,6.0,garlic,lasagna
2871,Skeleton,Yes,1807.0,M,159.0,7.0,5.0,garlic,rats
9012,Vampire,No,125.0,M,158.0,42.0,7.0,silver,lasagna
8267,Witch,No,181.0,F,159.0,13.0,3.0,hazelnut,lasagna
3401,Ghost,No,1926.0,M,195.0,66.0,2.0,sunlight,lasagna
9895,Skeleton,No,1.0,M,156.0,46.0,1.0,silver,lasagna
2038,Skeleton,No,830.0,F,167.0,11.0,2.0,silver,brain
1605,Zombie,No,86.0,M,157.0,7.0,6.0,sunlight,brain
4671,Vampire,Yes,775.0,M,152.0,13.0,8.0,sunlight,humans
8097,Skeleton,Yes,1124.0,F,185.0,25.0,2.0,hazelnut,humans
9044,Witch,No,367.0,F,179.0,17.0,8.0,hazelnut,humans
9977,Werewolf,Yes,130.0,F,195.0,94.0,8.0,cat hair,rats
7469,Vampire,Yes,446.0,M,150.0,44.0,7.0,garlic,humans
6023,Zombie,Yes,90.0,M,158.0,13.0,10.0,silver,brain
2723,Ghost,Yes,1223.0,M,172.0,85.0,3.0,sunlight,rats
3772,Werewolf,Yes,81.0,M,166.0,100.0,7.0,silver,humans
3793,Werewolf,No,103.0,f,167.0,85.0,4.0,silver,brain
8592,Vampire,Yes,534.0,M,158.0,39.0,7.0,GARLIC,pesto pasta
344,Ghost,Yes,1020.0,M,168.0,49.0,1.0,sunlight,pesto pasta
3403,Ghost,No,498.0,M,167.0,30.0,2.0,sunlight,pesto pasta
486,Ghost,No,1088.0,F,165.0,86.0,1.0,hazelnut,lasagna
8800,Skeleton,Yes,1797.0,F,154.0,24.0,7.0,silver,rats
9753,Skeleton,Yes,1234.0,F,190.0,21.0,1.0,silver,pesto pasta
127,Zombie,No,119.0,M,156.0,5.0,4.0,cat hair,pesto pasta
1265,Witch,No,473.0,M,175.0,24.0,4.0,garlic,humans
1661,Zombie,Yes,185.0,M,173.0,18.0,8.0,pumpkin,lasagna
8218,Vampire,Yes,1037.0,F,150.0,35.0,8.0,garlic,rats
7871,Werewolf,Yes,71.0,F,196.0,49.0,1.0,silver,brain
6338,werewolf,No,102.0,M,159.0,47.0,1.0,garlic,lasagna
9796,Werewolf,Yes,91.0,M,180.0,54.0,7.0,silver,pesto pasta
4514,Skeleton,No,1.0,F,156.0,17.0,7.0,garlic,lasagna
855,Witch,Yes,384.0,F,187.0,16.0,9.0,hazelnut,lasagna
6997,Vampire,Yes,540.0,M,189.0,39.0,7.0,garlic,lasagna
5097,Werewolf,No,50.0,F,185.0,34.0,6.0,sunlight,brain
641,Skeleton,Yes,984.0,F,182.0,7.0,4.0,hazelnut,humans
1233,Vampire,Yes,565.0,M,158.0,34.0,7.0,garlic,brain
632,Witch,No,304.0,F,168.0,16.0,4.0,garlic,humans
3441,Ghost,No,2717.0,M,152.0,72.0,3.0,garlic,brain
7599,Werewolf,No,62.0,M,164.0,82.0,8.0,cat hair,Humans
1842,Witch,Yes,81.0,F,156.0,15.0,2.0,hazelnut,brain
1063,Werewolf,No,175.0,F,161.0,75.0,9.0,silver,brain
5521,Vampire,No,779.0,F,166.0,49.0,3.0,silver,pesto pasta
5111,Zombie,No,98.0,F,183.0,23.0,3.0,sunlight,brain
5450,Zombie,No,79.0,M,161.0,15.0,8.0,garlic,humans
4997,Witch,No,558.0,F,153.0,18.0,2.0,hazelnut,humans
6701,Skeleton,Yes,1334.0,M,178.0,30.0,8.0,silver,brain
9143,Witch,No,264.0,F,162.0,16.0,3.0,pumpkin,Humans
4553,Zombie,Yes,99.0,F,171.0,19.0,1.0,cat hair,lasagna
7396,Vampire,No,481.0,M,183.0,37.0,7.0,garlic,humans
4667,skeleton,No,731.0,F,175.0,32.0,6.0,silver,pesto pasta
1674,Zombie,Yes,57.0,M,188.0,8.0,3.0,sunlight,Rats
9630,Zombie,No,1.0,F,150.0,17.0,5.0,sunlight,rats
2578,Skeleton,Yes,551.0,M,155.0,39.0,8.0,silver,brain
2280,Skeleton,No,1437.0,F,151.0,36.0,10.0,silver,humans
7650,Werewolf,Yes,146.0,F,150.0,94.0,7.0,silver,pesto pasta
10082,Vampire,No,738.0,F,171.0,49.0,2.0,silver,lasagna
618,Vampire,Yes,246.0,M,171.0,57.0,7.0,silver,pesto pasta
2315,Ghost,No,2544.0,M,170.0,53.0,7.0,sunlight,rats
3802,Skeleton,Yes,523.0,M,176.0,42.0,4.0,garlic,rats
4282,Skeleton,No,1493.0,M,173.0,26.0,3.0,silver,humans
8951,Werewolf,Yes,159.0,F,154.0,67.0,8.0,cat hair,humans
6981,Witch,Yes,244.0,M,183.0,15.0,7.0,hazelnut,rats
4216,Skeleton,Yes,1148.0,M,167.0,34.0,9.0,Silver,rats
2025,Vampire,No,518.0,f,191.0,38.0,7.0,sunlight,humans
