importtIndex_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food,Age Bin
2303,ghost,yes,2642.0,m,156.0,0.41,0.8,pumpkin,lasagna,old
259,skeleton,no,1234.0,f,188.0,0.33,0.8,silver,humans,old
4217,ghost,yes,1043.0,m,192.0,0.4,1.0,sunlight,humans,middle age
1350,witch,yes,411.0,m,167.0,0.27,0.1,hazelnut,pesto pasta,adult
9245,werewolf,no,86.0,f,154.0,0.98,0.3,silver,pesto pasta,teen
2258,witch,no,453.0,f,182.0,0.31,0.3,hazelnut,lasagna,adult
9704,witch,yes,90.0,f,188.0,0.19,0.8,hazelnut,lasagna,teen
620,witch,no,378.0,m,192.0,0.21,0.3,garlic,brain,young adult
9865,werewolf,yes,109.0,m,179.0,0.71,0.7,silver,rats,teen
1529,vampire,no,618.0,f,164.0,0.19,0.7,sunlight,lasagna,middle age
2534,zombie,yes,124.0,m,189.0,0.08,0.5,garlic,humans,teen
4461,werewolf,yes,164.0,m,189.0,0.62,0.4,sunlight,humans,young adult
6543,vampire,yes,392.0,f,191.0,0.28,0.6,silver,lasagna,adult
7507,skeleton,yes,858.0,f,191.0,0.39,0.4,garlic,pesto pasta,middle age
827,witch,yes,371.0,f,186.0,0.15,0.4,hazelnut,humans,young adult
4364,skeleton,no,724.0,m,151.0,0.24,0.3,pumpkin,brain,middle age
6366,skeleton,no,1875.0,f,190.0,0.16,0.5,silver,pesto pasta,old
3817,ghost,no,1616.0,f,187.0,0.38,1.0,pumpkin,pesto pasta,old
749,vampire,yes,561.0,f,169.0,0.51,0.6,garlic,lasagna,adult
1803,werewolf,yes,71.0,m,153.0,0.93,0.3,silver,rats,baby
4623,witch,yes,261.0,m,190.0,0.07,0.2,hazelnut,lasagna,young adult
9116,zombie,no,88.0,m,152.0,0.06,0.4,sunlight,humans,teen
7929,witch,yes,591.0,f,154.0,0.25,0.2,pumpkin,lasagna,adult
735,werewolf,yes,108.0,f,176.0,0.66,0.7,cat hair,pesto pasta,teen
6177,vampire,no,520.0,m,155.0,0.37,0.6,sunlight,pesto pasta,adult
7089,vampire,no,189.0,m,198.0,0.36,0.6,garlic,rats,young adult
7592,ghost,yes,1156.0,m,156.0,0.37,0.8,pumpkin,pesto pasta,middle age
9747,zombie,no,129.0,m,150.0,0.13,0.8,sunlight,brain,teen
6891,zombie,no,77.0,f,162.0,0.07,0.5,cat hair,lasagna,baby
2881,zombie,no,64.0,m,164.0,0.14,0.2,cat hair,lasagna,baby
9461,zombie,yes,166.0,f,188.0,0.2,0.4,silver,rats,young adult
5689,skeleton,yes,907.0,f,168.0,0.2,0.3,silver,brain,middle age
6113,werewolf,no,42.0,m,186.0,0.45,0.7,silver,humans,baby
8426,werewolf,no,25.0,m,184.0,0.66,0.7,sunlight,pesto pasta,baby
2062,werewolf,yes,96.0,m,185.0,0.66,0.8,silver,rats,teen
3537,werewolf,no,160.0,m,176.0,0.7,0.6,hazelnut,pesto pasta,young adult
9215,ghost,no,1010.0,f,153.0,0.16,0.7,pumpkin,rats,middle age
4123,witch,yes,524.0,m,152.0,0.18,0.2,hazelnut,lasagna,adult
9001,witch,no,518.0,f,198.0,0.19,0.2,silver,brain,adult
2183,ghost,yes,395.0,m,160.0,0.66,0.6,sunlight,humans,adult
5098,werewolf,no,105.0,m,157.0,0.58,0.5,cat hair,brain,teen
1468,skeleton,yes,853.0,m,152.0,0.21,0.6,garlic,lasagna,middle age
392,witch,yes,436.0,m,184.0,0.23,0.3,pumpkin,lasagna,adult
7506,ghost,yes,124.0,m,165.0,0.48,0.1,sunlight,brain,teen
7276,werewolf,yes,131.0,m,199.0,0.55,0.7,silver,brain,teen
4736,skeleton,yes,836.0,f,152.0,0.49,0.5,silver,humans,middle age
1624,skeleton,yes,1025.0,m,172.0,0.41,0.4,silver,brain,middle age
9763,vampire,no,310.0,m,191.0,0.49,0.4,silver,pesto pasta,young adult
3680,werewolf,yes,56.0,f,190.0,0.59,0.6,silver,pesto pasta,baby
438,ghost,yes,1033.0,f,199.0,0.01,0.1,cat hair,brain,middle age
45,ghost,no,1272.0,m,167.0,0.46,1.0,sunlight,lasagna,old
2983,zombie,yes,137.0,m,192.0,0.2,0.4,cat hair,lasagna,teen
9876,vampire,yes,637.0,f,176.0,0.34,0.9,silver,pesto pasta,middle age
9901,witch,yes,376.0,f,183.0,0.22,0.6,hazelnut,pesto pasta,young adult
18,zombie,yes,101.0,m,192.0,0.18,0.5,sunlight,brain,teen
7771,ghost,no,1117.0,m,171.0,0.38,1.0,pumpkin,rats,middle age
9966,witch,yes,224.0,f,166.0,0.18,0.7,garlic,lasagna,young adult
4440,witch,no,240.0,m,197.0,0.19,0.1,pumpkin,lasagna,young adult
5194,werewolf,no,58.0,f,197.0,0.76,0.6,cat hair,humans,baby
4234,werewolf,no,138.0,f,155.0,0.61,0.6,silver,brain,teen
1186,zombie,yes,1.0,m,197.0,0.12,0.5,sunlight,pesto pasta,baby
4891,skeleton,yes,1220.0,f,199.0,0.5,0.6,silver,rats,old
4399,vampire,no,733.0,m,165.0,0.51,0.9,sunlight,humans,middle age
7500,witch,no,188.0,m,164.0,0.15,0.3,hazelnut,rats,young adult
4556,witch,no,502.0,f,157.0,0.24,0.7,hazelnut,pesto pasta,adult
2311,ghost,no,2196.0,m,196.0,0.67,1.0,sunlight,rats,old
7075,ghost,no,1975.0,f,162.0,0.4,1.0,sunlight,rats,old
969,vampire,yes,365.0,f,172.0,0.4,0.4,garlic,brain,young adult
7675,zombie,yes,87.0,f,178.0,0.06,0.6,silver,pesto pasta,teen
2192,zombie,no,164.0,m,193.0,0.12,0.6,sunlight,pesto pasta,young adult
9050,skeleton,yes,892.0,m,183.0,0.49,0.8,silver,brain,middle age
745,vampire,no,364.0,f,167.0,0.33,0.6,garlic,brain,young adult
8952,vampire,no,725.0,m,156.0,0.53,0.6,garlic,pesto pasta,middle age
2093,werewolf,yes,118.0,f,162.0,0.7,0.1,hazelnut,rats,teen
568,skeleton,no,1794.0,f,177.0,0.32,0.8,cat hair,rats,old
7561,witch,yes,263.0,m,175.0,0.25,0.3,pumpkin,rats,young adult
939,zombie,yes,103.0,m,170.0,0.13,0.4,silver,lasagna,teen
6829,vampire,yes,298.0,f,150.0,0.48,0.5,garlic,humans,young adult
1724,werewolf,yes,218.0,f,154.0,0.66,0.8,silver,rats,young adult
3749,ghost,yes,488.0,m,163.0,0.12,0.2,sunlight,brain,adult
2765,vampire,yes,736.0,f,192.0,0.36,0.6,garlic,pesto pasta,middle age
1945,ghost,no,1025.0,f,199.0,1.0,0.3,pumpkin,brain,middle age
468,werewolf,yes,115.0,f,152.0,0.55,0.6,silver,pesto pasta,teen
6480,zombie,yes,64.0,f,182.0,0.16,0.9,silver,pesto pasta,baby
6234,werewolf,no,102.0,m,186.0,0.72,0.7,silver,rats,teen
7947,skeleton,no,1670.0,m,181.0,0.02,1.0,hazelnut,rats,old
430,witch,yes,284.0,m,153.0,0.27,0.8,hazelnut,lasagna,young adult
1541,witch,yes,355.0,m,160.0,0.23,0.3,hazelnut,brain,young adult
2648,zombie,no,1.0,f,192.0,0.15,0.6,silver,humans,baby
6775,vampire,yes,457.0,f,164.0,0.55,0.2,silver,humans,adult
9356,skeleton,no,955.0,m,166.0,0.18,0.4,silver,brain,middle age
9217,witch,no,280.0,f,156.0,0.16,0.5,hazelnut,lasagna,young adult
3875,ghost,yes,2512.0,m,150.0,0.31,0.6,sunlight,rats,old
7138,zombie,no,76.0,f,188.0,0.16,0.5,cat hair,lasagna,baby
5752,vampire,yes,571.0,f,183.0,0.3,0.6,garlic,lasagna,adult
6211,zombie,no,32.0,f,150.0,0.12,0.8,cat hair,pesto pasta,baby
9288,ghost,no,2744.0,f,153.0,0.61,0.5,garlic,lasagna,old
4340,witch,yes,81.0,m,176.0,0.19,0.1,pumpkin,pesto pasta,teen
6251,ghost,no,490.0,f,162.0,0.6,0.8,sunlight,brain,adult
7996,zombie,no,104.0,m,186.0,0.15,0.6,sunlight,humans,teen
3508,witch,yes,459.0,f,151.0,0.21,0.1,hazelnut,lasagna,adult
1930,vampire,no,397.0,m,197.0,0.4,0.6,garlic,lasagna,adult
5808,vampire,yes,107.0,m,153.0,0.4,0.7,silver,humans,teen
6285,werewolf,yes,134.0,m,150.0,0.85,0.6,hazelnut,lasagna,teen
5794,witch,no,215.0,m,168.0,0.21,0.3,hazelnut,rats,young adult
5356,skeleton,yes,1065.0,m,198.0,0.05,0.6,pumpkin,brain,middle age
2157,werewolf,yes,143.0,f,169.0,0.86,0.4,hazelnut,humans,teen
355,ghost,no,1443.0,m,189.0,0.56,0.1,garlic,brain,old
9792,werewolf,yes,90.0,f,164.0,0.58,0.6,hazelnut,lasagna,teen
7805,vampire,yes,647.0,m,189.0,0.37,0.6,garlic,brain,middle age
10084,vampire,yes,998.0,f,167.0,0.36,0.4,sunlight,rats,middle age
7154,witch,yes,334.0,m,161.0,0.18,0.3,hazelnut,lasagna,young adult
3766,skeleton,yes,1717.0,m,175.0,0.15,1.0,silver,brain,old
6140,vampire,no,513.0,f,151.0,0.38,0.7,sunlight,brain,adult
4788,werewolf,no,46.0,f,160.0,0.59,0.7,garlic,pesto pasta,baby
8888,zombie,yes,103.0,f,153.0,0.09,0.1,garlic,humans,teen
8767,werewolf,no,1.0,f,182.0,0.38,0.5,silver,humans,baby
2725,witch,no,529.0,f,197.0,0.14,0.2,hazelnut,rats,adult
3594,vampire,no,642.0,f,159.0,0.35,0.6,garlic,rats,middle age
10020,ghost,no,1.0,m,178.0,0.06,0.8,pumpkin,lasagna,baby
8266,werewolf,no,42.0,m,150.0,0.74,0.7,hazelnut,humans,baby
9391,zombie,yes,9.0,m,188.0,0.18,0.5,pumpkin,rats,baby
4846,ghost,no,1282.0,f,156.0,0.46,0.2,pumpkin,pesto pasta,old
2067,skeleton,no,1.0,f,169.0,0.29,1.0,silver,pesto pasta,baby
5213,skeleton,yes,604.0,f,175.0,0.36,0.7,cat hair,pesto pasta,middle age
8244,witch,no,298.0,f,189.0,0.21,0.5,hazelnut,brain,young adult
4278,werewolf,no,124.0,f,193.0,0.61,0.6,hazelnut,humans,teen
7301,vampire,yes,53.0,f,151.0,0.35,0.6,garlic,lasagna,baby
2628,skeleton,no,1960.0,f,188.0,0.58,0.9,silver,lasagna,old
2867,werewolf,yes,119.0,f,180.0,0.99,0.7,silver,pesto pasta,teen
1820,witch,no,358.0,f,198.0,0.22,0.9,hazelnut,lasagna,young adult
3254,witch,yes,153.0,m,174.0,0.19,0.3,hazelnut,humans,young adult
2997,ghost,no,2251.0,m,151.0,0.62,0.3,sunlight,humans,old
4006,ghost,no,1306.0,f,156.0,0.8,0.1,cat hair,brain,old
7190,zombie,no,137.0,f,158.0,0.21,0.7,sunlight,humans,teen
3422,vampire,yes,522.0,m,192.0,0.43,0.1,silver,rats,adult
9663,zombie,yes,48.0,f,162.0,0.18,0.5,pumpkin,pesto pasta,baby
3947,werewolf,yes,127.0,f,191.0,1.0,0.7,cat hair,rats,teen
3196,witch,no,452.0,f,172.0,0.2,0.7,hazelnut,lasagna,adult
220,skeleton,yes,1539.0,m,183.0,0.41,0.8,silver,brain,old
9438,vampire,no,637.0,m,181.0,0.21,0.9,sunlight,pesto pasta,middle age
6845,skeleton,yes,1120.0,m,151.0,0.6,0.6,cat hair,humans,middle age
4252,witch,yes,402.0,f,158.0,0.17,0.9,hazelnut,lasagna,adult
4076,werewolf,no,144.0,m,165.0,0.42,0.5,cat hair,brain,teen
3215,skeleton,yes,2474.0,m,197.0,0.2,0.5,silver,pesto pasta,old
8250,skeleton,no,1486.0,m,178.0,0.12,0.4,silver,brain,old
5176,skeleton,yes,1529.0,f,184.0,0.33,0.9,hazelnut,brain,old
6819,witch,no,266.0,f,180.0,0.14,0.5,hazelnut,pesto pasta,young adult
9307,ghost,no,2291.0,f,150.0,0.36,0.8,sunlight,brain,old
1680,ghost,no,1.0,f,169.0,0.17,0.5,sunlight,humans,baby
2799,zombie,no,56.0,m,197.0,0.17,0.3,cat hair,pesto pasta,baby
1499,witch,no,418.0,f,186.0,0.13,0.8,hazelnut,brain,adult
5698,werewolf,yes,146.0,f,199.0,0.54,0.6,silver,pesto pasta,young adult
2523,skeleton,no,200.0,f,191.0,0.3,0.7,silver,brain,young adult
4139,ghost,yes,1507.0,f,150.0,0.5,0.7,sunlight,lasagna,old
3262,zombie,no,62.0,m,169.0,0.05,0.3,cat hair,humans,baby
7654,witch,yes,734.0,m,199.0,0.18,0.3,hazelnut,pesto pasta,middle age
9693,skeleton,no,817.0,f,196.0,0.01,0.4,silver,lasagna,middle age
2572,vampire,no,287.0,f,175.0,0.28,0.6,sunlight,pesto pasta,young adult
6379,vampire,yes,1042.0,f,153.0,0.36,0.6,garlic,lasagna,middle age
2768,werewolf,yes,195.0,f,155.0,0.99,0.7,hazelnut,pesto pasta,young adult
7630,witch,no,165.0,m,199.0,0.22,0.3,garlic,pesto pasta,young adult
4511,vampire,no,739.0,f,158.0,0.26,0.6,garlic,rats,middle age
9420,zombie,yes,4.0,f,198.0,0.19,0.2,garlic,pesto pasta,baby
3168,werewolf,yes,196.0,m,164.0,0.57,0.7,silver,rats,young adult
3586,vampire,no,311.0,f,162.0,0.46,0.6,silver,brain,young adult
6979,zombie,yes,70.0,m,180.0,0.21,0.3,cat hair,lasagna,baby
7690,vampire,yes,540.0,m,197.0,0.36,0.2,sunlight,lasagna,adult
8719,skeleton,yes,76.0,m,188.0,0.24,0.6,garlic,rats,baby
8879,zombie,no,53.0,m,180.0,0.07,0.9,garlic,humans,baby
3316,vampire,yes,830.0,m,198.0,0.33,0.6,garlic,lasagna,middle age
7634,ghost,no,552.0,m,176.0,0.37,0.3,garlic,rats,adult
8337,skeleton,no,902.0,f,169.0,0.01,0.3,garlic,lasagna,middle age
711,skeleton,no,1081.0,f,189.0,0.14,0.3,silver,brain,middle age
8062,zombie,no,198.0,f,150.0,0.15,0.1,garlic,brain,young adult
6645,skeleton,no,1.0,f,193.0,0.01,0.2,cat hair,brain,baby
8565,witch,no,550.0,f,151.0,0.26,0.8,hazelnut,humans,adult
6299,skeleton,yes,899.0,f,162.0,0.12,0.9,silver,rats,middle age
943,werewolf,no,175.0,m,157.0,0.59,0.1,sunlight,humans,young adult
6550,werewolf,yes,114.0,m,199.0,0.66,0.7,cat hair,lasagna,teen
4261,ghost,yes,1531.0,f,162.0,0.29,0.1,sunlight,brain,old
7041,zombie,no,51.0,f,170.0,0.09,0.1,garlic,pesto pasta,baby
2604,werewolf,yes,76.0,f,161.0,0.67,0.6,silver,pesto pasta,baby
4865,witch,yes,432.0,m,173.0,0.16,0.3,garlic,lasagna,adult
535,skeleton,no,1045.0,f,157.0,0.37,0.7,cat hair,brain,middle age
1109,werewolf,yes,1.0,m,180.0,0.54,0.6,garlic,brain,baby
1487,vampire,yes,542.0,f,187.0,0.32,0.6,sunlight,rats,adult
295,vampire,yes,781.0,m,192.0,0.44,0.6,silver,lasagna,middle age
7593,skeleton,no,739.0,m,171.0,0.27,0.7,silver,humans,middle age
1043,vampire,yes,452.0,f,199.0,0.29,0.3,garlic,brain,adult
1885,ghost,yes,1068.0,f,166.0,0.76,1.0,pumpkin,rats,middle age
9009,skeleton,yes,1732.0,f,180.0,0.21,0.2,garlic,lasagna,old
1017,werewolf,yes,74.0,m,197.0,0.57,0.7,sunlight,lasagna,baby
17,zombie,no,132.0,f,185.0,0.17,0.7,sunlight,humans,teen
4882,ghost,yes,3018.0,m,198.0,0.44,0.2,garlic,pesto pasta,old
5121,witch,no,506.0,m,176.0,0.2,0.2,silver,pesto pasta,adult
2115,witch,yes,433.0,f,181.0,0.2,0.5,garlic,rats,adult
9740,ghost,yes,1810.0,m,183.0,0.59,0.2,cat hair,humans,old
9557,witch,yes,494.0,f,190.0,0.21,0.5,hazelnut,brain,adult
6499,werewolf,no,98.0,m,183.0,0.98,0.6,silver,humans,teen
5722,witch,yes,585.0,f,159.0,0.11,0.2,hazelnut,pesto pasta,adult
7083,skeleton,no,569.0,m,186.0,0.28,0.5,silver,pesto pasta,adult
2882,vampire,yes,434.0,m,177.0,0.37,0.6,garlic,rats,adult
8614,skeleton,no,1049.0,f,161.0,0.22,0.1,cat hair,lasagna,middle age
4248,skeleton,yes,843.0,m,159.0,0.53,0.9,silver,pesto pasta,middle age
7637,vampire,no,416.0,m,170.0,0.43,0.4,silver,humans,adult
7964,witch,yes,208.0,f,169.0,0.15,0.3,pumpkin,pesto pasta,young adult
1012,witch,no,537.0,f,168.0,0.14,0.8,hazelnut,humans,adult
8081,witch,no,393.0,m,175.0,0.18,0.1,hazelnut,lasagna,adult
2929,skeleton,no,1366.0,f,161.0,0.12,0.5,garlic,pesto pasta,old
4512,witch,yes,131.0,m,156.0,0.16,0.2,hazelnut,rats,teen
4115,vampire,yes,691.0,m,172.0,0.35,0.7,garlic,pesto pasta,middle age
5415,witch,yes,268.0,f,172.0,0.17,0.1,hazelnut,rats,young adult
3698,vampire,yes,202.0,m,155.0,0.33,0.7,garlic,lasagna,young adult
3673,zombie,yes,64.0,m,188.0,0.14,0.6,sunlight,lasagna,baby
7117,skeleton,yes,638.0,m,161.0,0.49,0.8,silver,pesto pasta,middle age
4051,vampire,yes,479.0,m,158.0,0.57,0.6,silver,brain,adult
9641,vampire,yes,382.0,m,154.0,0.32,0.6,sunlight,lasagna,adult
3379,vampire,yes,741.0,m,179.0,0.4,0.7,sunlight,rats,middle age
1196,vampire,yes,826.0,m,170.0,0.48,0.7,garlic,rats,middle age
7229,witch,yes,452.0,f,176.0,0.2,0.1,hazelnut,rats,adult
4625,skeleton,no,872.0,m,194.0,0.49,0.8,silver,rats,middle age
8646,witch,yes,559.0,f,157.0,0.15,0.4,hazelnut,brain,adult
404,skeleton,yes,2011.0,m,160.0,0.2,0.6,silver,humans,old
6961,vampire,yes,492.0,f,170.0,0.31,0.8,garlic,lasagna,adult
5452,zombie,no,41.0,f,165.0,0.16,0.6,sunlight,pesto pasta,baby
1882,witch,yes,586.0,m,164.0,0.14,0.7,pumpkin,pesto pasta,adult
5697,witch,no,523.0,f,185.0,0.18,0.2,hazelnut,rats,adult
3926,ghost,yes,3144.0,m,170.0,0.73,0.1,pumpkin,humans,old
9168,ghost,yes,1199.0,f,167.0,0.77,1.0,sunlight,humans,old
5840,witch,yes,364.0,m,189.0,0.32,0.1,hazelnut,pesto pasta,young adult
2130,skeleton,yes,1347.0,f,178.0,0.11,0.9,silver,humans,old
2720,skeleton,yes,2220.0,f,160.0,0.28,0.2,silver,lasagna,old
7031,zombie,no,83.0,m,191.0,0.19,0.2,cat hair,humans,teen
165,vampire,yes,467.0,f,157.0,0.31,0.8,sunlight,humans,adult
5107,vampire,yes,452.0,m,165.0,0.44,0.5,garlic,rats,adult
104,vampire,yes,575.0,m,186.0,0.46,0.5,silver,rats,adult
744,ghost,no,1192.0,f,178.0,0.84,1.0,garlic,rats,old
2392,vampire,yes,540.0,f,178.0,0.44,0.7,garlic,pesto pasta,adult
8992,zombie,no,75.0,f,152.0,0.13,0.3,pumpkin,humans,baby
5610,zombie,no,42.0,f,165.0,0.05,0.1,pumpkin,pesto pasta,baby
4958,vampire,yes,124.0,f,184.0,0.16,0.6,sunlight,lasagna,teen
3428,ghost,no,2032.0,m,176.0,0.53,0.9,pumpkin,lasagna,old
7608,skeleton,yes,1177.0,m,150.0,0.13,0.7,garlic,pesto pasta,old
821,skeleton,no,1027.0,m,198.0,0.22,0.2,garlic,rats,middle age
4740,ghost,yes,1932.0,m,184.0,0.37,0.8,sunlight,rats,old
6774,skeleton,yes,1612.0,f,191.0,0.01,1.0,silver,lasagna,old
2564,zombie,yes,122.0,f,185.0,0.21,0.5,cat hair,pesto pasta,teen
381,zombie,yes,60.0,m,183.0,0.18,1.0,cat hair,humans,baby
5704,ghost,no,1697.0,f,198.0,0.67,0.9,sunlight,humans,old
7761,ghost,no,1881.0,m,190.0,0.21,0.2,sunlight,brain,old
5924,skeleton,no,340.0,m,189.0,0.27,0.1,hazelnut,pesto pasta,young adult
5182,witch,yes,418.0,m,198.0,0.24,0.3,garlic,pesto pasta,adult
4105,zombie,yes,209.0,m,151.0,0.23,0.7,sunlight,rats,young adult
4374,ghost,no,2898.0,f,197.0,0.16,0.9,cat hair,humans,old
3195,skeleton,no,1323.0,f,190.0,0.03,0.5,silver,pesto pasta,old
1060,werewolf,no,118.0,m,193.0,0.28,0.7,silver,rats,teen
3951,werewolf,no,82.0,m,187.0,0.76,0.7,silver,rats,teen
5925,werewolf,yes,76.0,m,185.0,1.0,0.8,silver,pesto pasta,baby
6418,zombie,yes,81.0,f,182.0,0.09,0.1,cat hair,rats,teen
8688,ghost,no,1351.0,f,192.0,0.19,1.0,sunlight,brain,old
754,ghost,yes,1470.0,m,197.0,0.59,0.2,sunlight,brain,old
9894,zombie,no,26.0,f,185.0,0.13,0.5,cat hair,humans,baby
7198,witch,yes,365.0,f,194.0,0.12,0.3,hazelnut,pesto pasta,young adult
2383,vampire,no,314.0,f,154.0,0.38,0.7,garlic,lasagna,young adult
6628,skeleton,yes,341.0,f,187.0,0.25,0.1,garlic,brain,young adult
6941,zombie,yes,99.0,f,170.0,0.14,0.6,sunlight,brain,teen
47,werewolf,no,172.0,f,196.0,0.5,0.6,silver,rats,young adult
4521,ghost,no,1884.0,f,150.0,0.77,1.0,sunlight,lasagna,old
9413,skeleton,no,1502.0,m,176.0,0.32,0.3,silver,pesto pasta,old
5266,werewolf,no,96.0,m,163.0,0.74,0.9,hazelnut,rats,teen
3737,ghost,no,3359.0,f,175.0,0.29,1.0,hazelnut,rats,old
2851,vampire,no,215.0,f,196.0,0.41,0.7,garlic,lasagna,young adult
4825,ghost,yes,2414.0,f,193.0,0.12,0.1,sunlight,humans,old
7392,witch,yes,569.0,m,174.0,0.2,0.2,hazelnut,rats,adult
294,witch,yes,438.0,m,193.0,0.16,0.3,pumpkin,brain,adult
2454,witch,no,545.0,f,191.0,0.17,0.2,hazelnut,pesto pasta,adult
1301,werewolf,yes,117.0,m,164.0,0.43,0.5,hazelnut,brain,teen
7622,werewolf,no,165.0,m,162.0,0.37,0.7,cat hair,rats,young adult
860,vampire,yes,425.0,f,188.0,0.46,0.7,sunlight,rats,adult
6098,werewolf,yes,225.0,f,165.0,0.48,0.5,silver,humans,young adult
4028,vampire,no,588.0,f,151.0,0.47,0.4,garlic,rats,adult
2830,skeleton,no,1264.0,m,166.0,0.16,0.8,silver,rats,old
8475,ghost,no,468.0,m,191.0,0.36,0.6,silver,pesto pasta,adult
4492,vampire,yes,684.0,m,155.0,0.45,0.6,garlic,pesto pasta,middle age
7841,ghost,yes,1859.0,m,175.0,0.52,0.2,sunlight,rats,old
9253,zombie,no,79.0,m,153.0,0.16,0.2,pumpkin,rats,teen
7877,vampire,yes,364.0,m,174.0,0.55,0.2,silver,rats,young adult
1090,witch,no,576.0,f,167.0,0.11,0.3,pumpkin,lasagna,adult
8197,skeleton,yes,78.0,f,195.0,0.02,0.6,silver,lasagna,baby
4237,skeleton,no,2095.0,m,159.0,0.35,0.2,silver,brain,old
5447,zombie,yes,159.0,m,193.0,0.04,0.5,sunlight,humans,young adult
6900,werewolf,no,110.0,m,171.0,0.53,0.2,silver,pesto pasta,teen
6017,ghost,no,1321.0,f,192.0,0.31,1.0,sunlight,humans,old
5616,vampire,no,595.0,m,181.0,0.29,0.1,sunlight,brain,adult
5820,werewolf,no,104.0,f,166.0,0.48,0.6,silver,brain,teen
3321,witch,no,217.0,f,156.0,0.14,0.1,hazelnut,lasagna,young adult
1087,vampire,no,655.0,m,168.0,0.43,0.6,garlic,lasagna,middle age
238,skeleton,no,597.0,m,159.0,0.07,0.5,silver,lasagna,adult
5425,ghost,yes,1690.0,m,176.0,0.24,0.6,sunlight,brain,old
3270,werewolf,yes,109.0,f,159.0,0.84,0.2,silver,lasagna,teen
3375,vampire,yes,720.0,f,175.0,0.43,0.9,sunlight,rats,middle age
7046,werewolf,yes,69.0,f,194.0,0.66,0.5,cat hair,rats,baby
3097,werewolf,yes,86.0,f,193.0,0.56,0.7,sunlight,pesto pasta,teen
7545,witch,yes,699.0,m,198.0,0.1,0.6,hazelnut,lasagna,middle age
2638,witch,no,410.0,f,175.0,0.28,0.6,hazelnut,rats,adult
7292,zombie,no,75.0,f,150.0,0.16,0.6,cat hair,lasagna,baby
3297,vampire,no,518.0,f,173.0,0.3,0.6,silver,rats,adult
1805,werewolf,yes,90.0,f,153.0,0.88,0.1,cat hair,rats,teen
3509,witch,no,291.0,f,172.0,0.22,0.1,hazelnut,rats,young adult
9722,witch,no,440.0,f,188.0,0.09,0.8,hazelnut,pesto pasta,adult
2171,skeleton,yes,788.0,m,167.0,0.12,0.5,silver,brain,middle age
9828,ghost,no,712.0,f,197.0,0.15,0.2,sunlight,pesto pasta,middle age
3025,skeleton,yes,294.0,f,197.0,0.05,1.0,silver,humans,young adult
2277,ghost,yes,2103.0,f,162.0,0.81,0.6,garlic,lasagna,old
1236,vampire,no,427.0,f,183.0,0.43,0.8,sunlight,lasagna,adult
9439,werewolf,no,71.0,f,164.0,0.6,0.7,silver,lasagna,baby
8065,werewolf,no,123.0,f,176.0,0.5,0.6,cat hair,rats,teen
6704,vampire,no,477.0,f,195.0,0.47,0.6,garlic,humans,adult
967,zombie,yes,11.0,f,156.0,0.1,0.5,sunlight,pesto pasta,baby
1606,vampire,no,531.0,m,175.0,0.32,0.6,sunlight,humans,adult
8379,witch,yes,567.0,f,157.0,0.25,0.8,hazelnut,humans,adult
446,ghost,yes,2129.0,m,150.0,0.51,0.3,garlic,brain,old
5961,werewolf,no,84.0,m,199.0,0.95,0.7,silver,lasagna,teen
233,witch,no,413.0,m,159.0,0.19,0.2,hazelnut,rats,adult
9471,werewolf,yes,126.0,m,192.0,0.78,0.6,silver,lasagna,teen
7298,werewolf,no,113.0,m,161.0,0.52,0.6,silver,humans,teen
6433,werewolf,yes,76.0,f,174.0,0.78,0.6,hazelnut,brain,baby
9503,ghost,yes,787.0,f,179.0,0.69,0.9,pumpkin,pesto pasta,middle age
9707,skeleton,no,1034.0,f,150.0,0.55,0.7,pumpkin,pesto pasta,middle age
9393,werewolf,yes,124.0,f,177.0,0.81,0.1,hazelnut,pesto pasta,teen
4530,witch,no,333.0,f,157.0,0.13,0.8,pumpkin,brain,young adult
6741,ghost,no,2141.0,f,165.0,0.23,0.4,sunlight,rats,old
4067,zombie,yes,116.0,f,174.0,0.09,0.8,cat hair,lasagna,teen
9980,vampire,yes,176.0,f,164.0,0.49,0.9,garlic,rats,young adult
9735,skeleton,yes,89.0,m,159.0,0.03,0.3,silver,brain,teen
7341,skeleton,no,1517.0,m,154.0,0.23,0.2,cat hair,pesto pasta,old
597,zombie,yes,1.0,m,183.0,0.18,0.5,cat hair,brain,baby
1164,ghost,no,1364.0,m,154.0,0.18,0.1,hazelnut,rats,old
9534,werewolf,no,86.0,m,191.0,0.92,0.3,cat hair,brain,teen
1280,ghost,no,1113.0,m,165.0,0.68,1.0,pumpkin,pesto pasta,middle age
2012,witch,no,488.0,f,167.0,0.27,0.2,pumpkin,humans,adult
2654,werewolf,no,185.0,m,178.0,0.66,0.7,silver,brain,young adult
8538,ghost,no,2801.0,m,165.0,0.58,0.9,sunlight,pesto pasta,old
50,skeleton,no,1775.0,m,158.0,0.13,0.7,silver,rats,old
3213,ghost,yes,1875.0,f,161.0,0.01,0.1,sunlight,pesto pasta,old
2182,vampire,yes,195.0,f,168.0,0.3,0.1,sunlight,pesto pasta,young adult
1941,werewolf,yes,97.0,f,186.0,1.0,0.7,cat hair,pesto pasta,teen
3758,witch,no,446.0,m,191.0,0.25,0.4,hazelnut,lasagna,adult
